IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
150020520,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,10/3/2014,23:30,RICHMOND,NONE,3900 Block of CABRILLO ST,-122.5009388,37.77373169,"(37.7737316940629, -122.5009388332)"
140950545,ASSAULT,BATTERY,Sunday,10/4/2014,17:26,TENDERLOIN,NONE,100 Block of POWELL ST,-122.4078778,37.78596801,"(37.7859680076775, -122.407877787733)"
150020730,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,10/5/2014,17:00,CENTRAL,NONE,100 Block of JEFFERSON ST,-122.4149883,37.80826133,"(37.8082613305439, -122.414988252591)"
150020746,NON-CRIMINAL,LOST PROPERTY,Tuesday,10/6/2014,15:00,SOUTHERN,NONE,500 Block of MARKET ST,-122.4018331,37.78903977,"(37.7890397716649, -122.401833062479)"
140966780,ASSAULT,ASSAULT,Friday,10/7/2014,22:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
140972618,MISSING PERSON,FOUND PERSON,Sunday,10/8/2014,10:00,PARK,NONE,100 Block of BELVEDERE ST,-122.4493286,37.76777389,"(37.7677738874748, -122.449328648219)"
140985940,ASSAULT,BATTERY,Sunday,10/9/2014,14:00,MISSION,NONE,2200 Block of MARKET ST,-122.432198,37.76511073,"(37.7651107322703, -122.432198022433)"
140988063,ASSAULT,BATTERY,Saturday,10/10/2014,0:15,MISSION,NONE,3200 Block of 22ND ST,-122.4193083,37.75545608,"(37.7554560834882, -122.419308328755)"
140929584,BURGLARY,SAFE BURGLARY,Sunday,10/11/2014,0:01,SOUTHERN,NONE,100 Block of KING ST,-122.3908586,37.77909636,"(37.779096360374, -122.390858609124)"
140995284,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,10/12/2014,10:00,TARAVAL,NONE,4300 Block of KIRKHAM ST,-122.5074086,37.75843398,"(37.7584339820446, -122.507408570159)"
140990541,ASSAULT,BATTERY,Saturday,10/13/2014,22:10,MISSION,NONE,2900 Block of 24TH ST,-122.4105198,37.75276673,"(37.752766726673, -122.410519781929)"
140994101,ASSAULT,BATTERY,Sunday,10/14/2014,6:30,MISSION,NONE,0 Block of SYCAMORE ST,-122.4198585,37.7627429,"(37.7627429027065, -122.419858465007)"
150020956,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,10/15/2014,19:25,BAYVIEW,"ARREST, BOOKED",FELTON ST / HAMILTON ST,-122.4105204,37.72848892,"(37.7284889193174, -122.410520362843)"
141005614,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,10/16/2014,20:00,RICHMOND,NONE,100 Block of 20TH AV,-122.4797861,37.78503301,"(37.7850330142834, -122.479786097626)"
150130765,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,10/17/2014,0:40,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719,"(37.7852071918419, -122.406690592261)"
150202267,NON-CRIMINAL,COURTESY REPORT,Wednesday,10/18/2014,18:30,INGLESIDE,UNFOUNDED,100 Block of POPE ST,-122.44094,37.71325927,"(37.7132592659067, -122.440940005427)"
150021120,MISSING PERSON,FOUND PERSON,Wednesday,10/19/2014,20:04,BAYVIEW,NONE,3100 Block of SAN BRUNO AV,-122.4011677,37.7215843,"(37.7215842994216, -122.401167732996)"
150021120,NON-CRIMINAL,CASE CLOSURE,Wednesday,10/20/2014,20:04,BAYVIEW,NONE,3100 Block of SAN BRUNO AV,-122.4011677,37.7215843,"(37.7215842994216, -122.401167732996)"
150131876,TRESPASS,TRESPASSING,Thursday,10/21/2014,12:30,BAYVIEW,"ARREST, BOOKED",2200 Block of BAY SHORE BL,-122.4030664,37.71167757,"(37.7116775704616, -122.403066440074)"
150203209,NON-CRIMINAL,FOUND PROPERTY,Friday,10/22/2014,8:00,BAYVIEW,NONE,1200 Block of REVERE AV,-122.3835994,37.72801023,"(37.7280102316098, -122.383599364346)"
150021352,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,10/23/2014,22:16,INGLESIDE,"ARREST, BOOKED",MADRID ST / BRAZIL AV,-122.4316346,37.72316715,"(37.7231671540033, -122.431634619475)"
150021352,NON-CRIMINAL,FOUND PROPERTY,Wednesday,10/24/2014,22:16,INGLESIDE,"ARREST, BOOKED",MADRID ST / BRAZIL AV,-122.4316346,37.72316715,"(37.7231671540033, -122.431634619475)"
150021584,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,10/25/2014,1:30,SOUTHERN,NONE,0 Block of HALLAM ST,-122.4085118,37.77576838,"(37.7757683788275, -122.40851175652)"
150204752,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,10/26/2014,0:13,NORTHERN,NONE,200 Block of ROSE ST,-122.4248353,37.77335446,"(37.7733544609539, -122.424835307964)"
140274715,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,10/27/2014,15:51,BAYVIEW,NONE,200 Block of HARBOR RD,-122.378268,37.73238073,"(37.7323807302226, -122.378268018481)"
141049719,ASSAULT,BATTERY,Sunday,10/28/2014,4:15,MISSION,NONE,500 Block of DOLORES ST,-122.4260366,37.7594198,"(37.759419804663, -122.426036566526)"
141054990,ASSAULT,BATTERY,Monday,10/29/2014,23:11,SOUTHERN,NONE,0 Block of VALENCIA ST,-122.4225861,37.77204726,"(37.7720472598025, -122.422586141904)"
141057427,ASSAULT,BATTERY,Monday,10/30/2014,13:00,SOUTHERN,NONE,0 Block of NEWMONTGOMERY ST,-122.4005933,37.78760247,"(37.7876024687437, -122.400593259668)"
141064278,ASSAULT,BATTERY,Thursday,10/31/2014,23:10,MISSION,NONE,3000 Block of 24TH ST,-122.4132504,37.75250059,"(37.7525005885994, -122.413250370402)"
140859044,MISSING PERSON,MISSING ADULT,Friday,11/1/2014,23:00,INGLESIDE,NONE,300 Block of WINFIELD ST,-122.4198172,37.74057166,"(37.7405716606366, -122.419817175318)"
141081727,NON-CRIMINAL,AIDED CASE,Wednesday,11/2/2014,16:43,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
141071853,ASSAULT,BATTERY,Sunday,11/3/2014,15:52,SOUTHERN,NONE,500 Block of MARKET ST,-122.4018331,37.78903977,"(37.7890397716649, -122.401833062479)"
140240954,RUNAWAY,RUNAWAY,Tuesday,11/4/2014,8:55,RICHMOND,"ARREST, BOOKED",400 Block of 6TH AV,-122.4642799,37.7800333,"(37.7800332991006, -122.464279879446)"
150021744,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,11/5/2014,21:35,SOUTHERN,NONE,100 Block of STILLMAN ST,-122.3974618,37.78080912,"(37.7808091185679, -122.397461770461)"
150021750,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,11/6/2014,1:53,MISSION,NONE,FOLSOM ST / 14TH ST,-122.4156163,37.76853601,"(37.7685360123583, -122.41561633832)"
150021766,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,11/7/2014,1:15,TARAVAL,UNFOUNDED,4200 Block of KIRKHAM ST,-122.5063389,37.7584808,"(37.7584807976853, -122.506338865349)"
150021932,OTHER OFFENSES,RESISTING ARREST,Thursday,11/8/2014,7:22,SOUTHERN,"ARREST, BOOKED",11TH ST / MISSION ST,-122.4171049,37.77432429,"(37.7743242867908, -122.417104895556)"
150021954,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Thursday,11/9/2014,7:40,PARK,"ARREST, BOOKED",1500 Block of WALLER ST,-122.4489329,37.76885099,"(37.7688509935378, -122.448932869845)"
150022112,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,11/10/2014,5:00,TENDERLOIN,NONE,ELLIS ST / LEAVENWORTH ST,-122.4144332,37.78465763,"(37.7846576329256, -122.414433155063)"
141099093,ARSON,ARSON,Tuesday,11/11/2014,23:30,MISSION,NONE,500 Block of SOUTH VAN NESS AV,-122.417477,37.76435775,"(37.764357751686, -122.41747701285)"
150210533,NON-CRIMINAL,AIDED CASE,Monday,11/12/2014,2:30,PARK,NONE,OAK ST / DIVISADERO ST,-122.4374224,37.77313233,"(37.7731323316038, -122.437422446098)"
150022407,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/13/2014,18:00,MISSION,NONE,23RD ST / AMES ST,-122.423602,37.75353411,"(37.7535341135554, -122.423601951648)"
150022429,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Thursday,11/14/2014,10:48,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101571,37.78429738,"(37.7842973843312, -122.410157073911)"
150022651,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,11/15/2014,20:00,BAYVIEW,NONE,25TH ST / DAKOTA ST,-122.3945886,37.75242738,"(37.7524273767291, -122.394588601096)"
150022667,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,11/16/2014,10:45,INGLESIDE,NONE,200 Block of EVELYN WY,-122.4493891,37.7426688,"(37.7426688025766, -122.449389111284)"
150022849,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,11/17/2014,19:30,INGLESIDE,NONE,0 Block of COSO AV,-122.4179804,37.74633205,"(37.7463320524703, -122.417980372811)"
150022849,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/18/2014,19:30,INGLESIDE,NONE,0 Block of COSO AV,-122.4179804,37.74633205,"(37.7463320524703, -122.417980372811)"
140233363,MISSING PERSON,MISSING ADULT,Sunday,11/19/2014,17:00,NORTHERN,NONE,1500 Block of LOMBARD ST,-122.4270422,37.80110547,"(37.8011054678398, -122.427042151546)"
150023013,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,11/20/2014,2:00,MISSION,NONE,800 Block of VALENCIA ST,-122.421243,37.75892322,"(37.7589232154339, -122.421243015587)"
150023029,NON-CRIMINAL,FIRE REPORT,Thursday,11/21/2014,8:00,MISSION,NONE,15TH ST / SHOTWELL ST,-122.4165526,37.7668699,"(37.7668698952007, -122.416552635487)"
150023314,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Thursday,11/22/2014,13:43,PARK,EXCEPTIONAL CLEARANCE,1900 Block of HAYES ST,-122.4485117,37.77357258,"(37.7735725810079, -122.448511700788)"
150023314,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Thursday,11/23/2014,13:43,PARK,EXCEPTIONAL CLEARANCE,1900 Block of HAYES ST,-122.4485117,37.77357258,"(37.7735725810079, -122.448511700788)"
150023552,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,11/24/2014,15:10,MISSION,NONE,1000 Block of YORK ST,-122.4084885,37.75523418,"(37.7552341827451, -122.408488484983)"
150023574,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/25/2014,14:30,CENTRAL,NONE,LOMBARD ST / KEARNY ST,-122.4065859,37.80363126,"(37.8036312634057, -122.406585891157)"
140957240,MISSING PERSON,FOUND PERSON,Tuesday,11/26/2014,9:15,CENTRAL,NONE,300 Block of CALIFORNIA ST,-122.4005428,37.79307904,"(37.793079042261, -122.400542764838)"
150023784,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,11/27/2014,17:30,SOUTHERN,NONE,1000 Block of MARKET ST,-122.4113396,37.78127074,"(37.7812707434494, -122.411339562557)"
150150105,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,11/28/2014,11:50,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.4319796,37.78004785,"(37.7800478529923, -122.431979576386)"
150218048,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,11/29/2014,11:38,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4052948,37.78630722,"(37.7863072236365, -122.405294845215)"
150023972,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,11/30/2014,8:00,PARK,NONE,4100 Block of 17TH ST,-122.4379057,37.76237631,"(37.7623763079838, -122.437905731311)"
150023988,ASSAULT,THREATS AGAINST LIFE,Wednesday,12/1/2014,11:30,INGLESIDE,NONE,400 Block of ATHENS ST,-122.4289676,37.72081941,"(37.7208194144752, -122.428967556252)"
140900352,NON-CRIMINAL,LOST PROPERTY,Thursday,12/2/2014,23:00,BAYVIEW,NONE,1100 Block of GILMAN AV,-122.391003,37.71978918,"(37.7197891773069, -122.391002965046)"
140914193,ASSAULT,BATTERY,Sunday,12/3/2014,4:00,RICHMOND,NONE,600 Block of 48TH AV,-122.5091247,37.77657541,"(37.7765754055216, -122.509124659072)"
140945637,NON-CRIMINAL,AIDED CASE,Friday,12/4/2014,21:35,BAYVIEW,UNFOUNDED,900 Block of WOOLSEY ST,-122.4109804,37.72298949,"(37.7229894898384, -122.410980381356)"
141072839,ASSAULT,BATTERY,Sunday,12/5/2014,21:05,CENTRAL,NONE,500 Block of FILBERT ST,-122.4087673,37.80150158,"(37.8015015770535, -122.408767285352)"
150024209,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,12/6/2014,18:35,BAYVIEW,NONE,300 Block of TEXAS ST,-122.3955675,37.7619818,"(37.761981795416, -122.395567457366)"
150024215,OTHER OFFENSES,VIOLATION OF FEDERAL STATUTE,Friday,12/7/2014,15:25,PARK,NONE,700 Block of SCOTT ST,-122.4364828,37.77660313,"(37.7766031319497, -122.436482817494)"
140020671,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Wednesday,12/8/2014,7:35,SOUTHERN,NONE,MISSION ST / 1ST ST,-122.3975764,37.78976193,"(37.7897619308836, -122.397576409113)"
140164382,OTHER OFFENSES,FALSE PERSONATION,Tuesday,12/9/2014,14:20,TENDERLOIN,NONE,9TH ST / MARKET ST,-122.4162938,37.77749368,"(37.777493677735, -122.416293820935)"
140182942,NON-CRIMINAL,CASE CLOSURE,Monday,12/10/2014,2:30,INGLESIDE,UNFOUNDED,ALLISON ST / CROSS ST,-122.4421381,37.71366579,"(37.7136657946769, -122.442138136363)"
140218274,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Friday,12/11/2014,16:40,PARK,NONE,HAIGHT ST / ASHBURY ST,-122.4469333,37.7700062,"(37.7700061988358, -122.446933310975)"
140294672,OTHER OFFENSES,FALSE PERSONATION,Tuesday,12/12/2014,12:00,SOUTHERN,NONE,3RD ST / BRANNAN ST,-122.3943045,37.78009053,"(37.7800905305924, -122.394304475194)"
150024641,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,12/13/2014,21:35,SOUTHERN,UNFOUNDED,600 Block of MARKET ST,-122.4030709,37.78778674,"(37.7877867423496, -122.403070886779)"
140414494,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,12/14/2014,0:01,RICHMOND,NONE,FULTON ST / LA PLAYA ST,-122.509893,37.7713943,"(37.7713942990422, -122.50989299593)"
150024839,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,12/15/2014,21:00,TENDERLOIN,NONE,300 Block of JONES ST,-122.4127588,37.78439975,"(37.7843997500192, -122.412758846145)"
150024845,ASSAULT,BATTERY,Thursday,12/16/2014,21:55,NORTHERN,"ARREST, BOOKED",EDDY ST / FILLMORE ST,-122.4323297,37.78142922,"(37.7814292195409, -122.432329732386)"
140465102,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Wednesday,12/17/2014,13:15,PARK,"ARREST, CITED",ASHBURY ST / HAIGHT ST,-122.4469333,37.7700062,"(37.7700061988358, -122.446933310975)"
150224863,NON-CRIMINAL,FOUND PROPERTY,Friday,12/18/2014,10:08,BAYVIEW,NONE,800 Block of ARKANSAS ST,-122.3977095,37.75535626,"(37.755356261721, -122.397709507762)"
140612535,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,12/19/2014,17:35,BAYVIEW,NONE,3RD ST / NEWCOMB AV,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
140569497,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,12/20/2014,15:00,SOUTHERN,NONE,5TH ST / BRYANT ST,-122.4003024,37.77779923,"(37.7777992290419, -122.400302421513)"
140652650,ASSAULT,BATTERY WITH SERIOUS INJURIES,Wednesday,12/21/2014,5:10,CENTRAL,NONE,SUTTER ST / GRANT AV,-122.4054026,37.78963023,"(37.7896302266935, -122.405402610955)"
140702829,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,12/22/2014,19:44,TENDERLOIN,NONE,MARKET ST / 8TH ST,-122.4147438,37.77871926,"(37.778719262789, -122.414743835382)"
140727764,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,12/23/2014,18:04,NORTHERN,NONE,POLK ST / JACKSON ST,-122.421407,37.79414189,"(37.7941418920108, -122.421406974022)"
140745584,OTHER OFFENSES,FALSE PERSONATION,Sunday,12/24/2014,1:00,PARK,NONE,OAK ST / LYON ST,-122.4423789,37.77250413,"(37.7725041276264, -122.442378910875)"
150022720,ASSAULT,BATTERY,Thursday,12/25/2014,11:45,NORTHERN,NONE,500 Block of POLK ST,-122.4189255,37.78147335,"(37.7814733521454, -122.418925544486)"
150024986,ROBBERY,"ROBBERY, BODILY FORCE",Friday,12/26/2014,23:54,INGLESIDE,NONE,CIRCULAR AV / BADEN ST,-122.4396856,37.73032527,"(37.7303252726426, -122.43968555212)"
150024986,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,12/27/2014,23:54,INGLESIDE,NONE,CIRCULAR AV / BADEN ST,-122.4396856,37.73032527,"(37.7303252726426, -122.43968555212)"
150025003,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,12/28/2014,23:33,INGLESIDE,NONE,RUSSIA AV / LONDON ST,-122.4363837,37.72121027,"(37.7212102716954, -122.436383725598)"
141008765,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,12/29/2014,11:30,SOUTHERN,NONE,4TH ST / MISSION ST,-122.4042702,37.78447885,"(37.7844788538745, -122.404270179486)"
150161839,MISSING PERSON,MISSING JUVENILE,Saturday,12/30/2014,12:30,BAYVIEW,NONE,1400 Block of PHELPS ST,-122.3944389,37.7364439,"(37.7364438996732, -122.394438859914)"
150228382,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,12/31/2014,15:07,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,"(37.7725405391593, -122.466204667893)"
150024992,ASSAULT,BATTERY,Sunday,1/1/2015,17:00,MISSION,NONE,100 Block of GUERRERO ST,-122.4243228,37.7683036,"(37.7683035981657, -122.424322834824)"
150025122,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,1/2/2015,1:19,CENTRAL,"ARREST, BOOKED",500 Block of MONTGOMERY ST,-122.4029366,37.79402044,"(37.7940204426882, -122.402936610374)"
150025138,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Friday,1/3/2015,1:35,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.4136093,37.78469691,"(37.784696907904, -122.413609328985)"
150025138,KIDNAPPING,KIDNAPPING DURING ROBBERY,Friday,1/4/2015,1:35,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.4136093,37.78469691,"(37.784696907904, -122.413609328985)"
150025241,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,1/5/2015,4:01,CENTRAL,NONE,700 Block of MONTGOMERY ST,-122.4034769,37.79597442,"(37.7959744192235, -122.403476889378)"
150025257,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,1/6/2015,4:00,TARAVAL,NONE,2100 Block of 46TH AV,-122.505018,37.74641465,"(37.7464146487709, -122.505017963364)"
140077741,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,1/7/2015,21:30,INGLESIDE,NONE,0 Block of COLLEGE AV,-122.4264954,37.73534845,"(37.735348450768, -122.426495413982)"
140080885,FRAUD,"PRIVACY, INVASION OF  (GENERAL)",Monday,1/8/2015,20:40,TENDERLOIN,NONE,100 Block of POWELL ST,-122.4078778,37.78596801,"(37.7859680076775, -122.407877787733)"
140119161,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Monday,1/9/2015,9:10,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333,"(37.7800332991006, -122.464279879446)"
140124869,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,1/10/2015,19:45,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,"(37.7838344374141, -122.412930522059)"
140138898,OTHER OFFENSES,FALSE PERSONATION,Sunday,1/11/2015,10:10,CENTRAL,NONE,1300 Block of GRANT AV,-122.407371,37.79924013,"(37.7992401253832, -122.407370965267)"
140143433,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Tuesday,1/12/2015,9:40,MISSION,NONE,4000 Block of 18TH ST,-122.4333538,37.7610428,"(37.7610427981277, -122.433353754785)"
140094983,NON-CRIMINAL,CASE CLOSURE,Friday,1/13/2015,10:00,TARAVAL,UNFOUNDED,2000 Block of 20TH AV,-122.4772862,37.74950959,"(37.7495095913389, -122.4772862481)"
140105035,NON-CRIMINAL,CASE CLOSURE,Sunday,1/14/2015,14:14,MISSION,PROSECUTED BY OUTSIDE AGENCY,3500 Block of 20TH ST,-122.4194769,37.75866202,"(37.7586620229741, -122.419476923934)"
140181477,FRAUD,FALSE REPORT OF EMERGENCY,Sunday,1/15/2015,17:14,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)"
140227065,WARRANTS,PROBATION SEARCH,Monday,1/16/2015,16:28,INGLESIDE,NONE,200 Block of ARGONAUT AV,-122.4146203,37.71071971,"(37.7107197085034, -122.414620256792)"
140254983,OTHER OFFENSES,FALSE PERSONATION,Sunday,1/17/2015,0:01,CENTRAL,NONE,100 Block of PINE ST,-122.3991759,37.79227742,"(37.7922774162948, -122.39917586354)"
150025451,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,1/18/2015,7:30,BAYVIEW,NONE,1100 Block of OAKDALE AV,-122.3821102,37.72997569,"(37.7299756929957, -122.382110242687)"
140300928,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Friday,1/19/2015,12:27,PARK,NONE,1300 Block of HAIGHT ST,-122.4445023,37.77026197,"(37.7702619702403, -122.444502333693)"
140333894,OTHER OFFENSES,FALSE PERSONATION,Wednesday,1/20/2015,10:00,BAYVIEW,NONE,0 Block of OSCEOLA LN,-122.3831875,37.7316758,"(37.7316757960484, -122.383187458704)"
140368409,FRAUD,FALSE REPORT OF EMERGENCY,Sunday,1/21/2015,4:40,PARK,NONE,400 Block of PARNASSUS AV,-122.4582208,37.7633124,"(37.7633123961354, -122.458220811697)"
140415050,OTHER OFFENSES,FALSE PERSONATION,Friday,1/22/2015,8:00,PARK,NONE,4300 Block of 17TH ST,-122.4415433,37.7621598,"(37.7621597999525, -122.441543331544)"
140007168,ASSAULT,BATTERY,Friday,1/23/2015,11:45,MISSION,"ARREST, BOOKED",16TH ST / BRYANT ST,-122.4104888,37.76560586,"(37.7656058638705, -122.410488829308)"
140440944,NON-CRIMINAL,CASE CLOSURE,Monday,1/24/2015,21:58,CENTRAL,UNFOUNDED,500 Block of SUTTER ST,-122.4094236,37.78906473,"(37.7890647342848, -122.409423604675)"
140474012,OTHER OFFENSES,FALSE PERSONATION,Thursday,1/25/2015,12:00,BAYVIEW,NONE,400 Block of CONNECTICUT ST,-122.3973781,37.7605884,"(37.7605883962072, -122.397378147724)"
140497569,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,1/26/2015,22:43,CENTRAL,NONE,600 Block of CLAY ST,-122.4039949,37.79461182,"(37.794611817992, -122.403994862674)"
140000504,NON-CRIMINAL,FOUND PROPERTY,Wednesday,1/27/2015,3:40,TENDERLOIN,NONE,MARKET ST / 9TH ST,-122.4162938,37.77749368,"(37.777493677735, -122.416293820935)"
140001615,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,1/28/2015,13:30,NORTHERN,PSYCHOPATHIC CASE,SACRAMENTO ST / LARKIN ST,-122.4192255,37.7917052,"(37.7917052017931, -122.419225511064)"
140001659,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,1/29/2015,13:21,MISSION,"ARREST, BOOKED",CASTRO ST / 18TH ST,-122.4350029,37.76088781,"(37.7608878061194, -122.435002864298)"
140001659,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,1/30/2015,13:21,MISSION,"ARREST, BOOKED",CASTRO ST / 18TH ST,-122.4350029,37.76088781,"(37.7608878061194, -122.435002864298)"
140001659,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,1/31/2015,13:21,MISSION,"ARREST, BOOKED",CASTRO ST / 18TH ST,-122.4350029,37.76088781,"(37.7608878061194, -122.435002864298)"
140001659,WARRANTS,WARRANT ARREST,Wednesday,2/1/2015,13:21,MISSION,"ARREST, BOOKED",CASTRO ST / 18TH ST,-122.4350029,37.76088781,"(37.7608878061194, -122.435002864298)"
140000269,NON-CRIMINAL,"AIDED CASE, SICK PERSON",Wednesday,2/2/2015,0:46,NORTHERN,NONE,FERN ST / POLK ST,-122.420212,37.78822254,"(37.7882225424263, -122.420211964949)"
140000275,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Wednesday,2/3/2015,1:55,MISSION,NONE,25TH ST / HARRISON ST,-122.4117471,37.75103503,"(37.7510350321605, -122.411747062829)"
140001728,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,2/4/2015,13:40,MISSION,"ARREST, BOOKED",16TH ST / VALENCIA ST,-122.4218864,37.76491789,"(37.7649178909424, -122.421886357981)"
140001728,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,2/5/2015,13:40,MISSION,"ARREST, BOOKED",16TH ST / VALENCIA ST,-122.4218864,37.76491789,"(37.7649178909424, -122.421886357981)"
140001740,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,2/6/2015,12:22,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / VICTORIA ST,-122.465298,37.71428704,"(37.7142870357714, -122.465297952571)"
140001740,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,2/7/2015,12:22,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / VICTORIA ST,-122.465298,37.71428704,"(37.7142870357714, -122.465297952571)"
140001740,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,2/8/2015,12:22,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / VICTORIA ST,-122.465298,37.71428704,"(37.7142870357714, -122.465297952571)"
140001756,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,2/9/2015,10:30,CENTRAL,NONE,STOCKTON ST / WASHINGTON ST,-122.4080832,37.79494059,"(37.7949405880284, -122.408083155369)"
140001790,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,2/10/2015,14:46,MISSION,"ARREST, BOOKED",VALENCIA ST / 19TH ST,-122.4214261,37.7601018,"(37.7601017970525, -122.421426142995)"
140001790,WARRANTS,WARRANT ARREST,Wednesday,2/11/2015,14:46,MISSION,"ARREST, BOOKED",VALENCIA ST / 19TH ST,-122.4214261,37.7601018,"(37.7601017970525, -122.421426142995)"
